Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
35,"MEH Şahin, F Akbaş, AH Yardimci, E Şahin","The effect of sarcopenia and sarcopenic obesity on survival in gastric cancer",2023,"BMC cancer","Springer","https://link.springer.com/article/10.1186/s12885-023-11423-y","https://scholar.google.com/scholar?cites=13183988063003940534&as_sdt=2005&sciodt=0,5&hl=en",581,"2025-08-12 20:35:49","HTML","10.1186/s12885-023-11423-y","","",,,,,35,17.50,9,4,2,"… diagnostic methods are available for sarcopenia, … diagnosis and staging (the reported error margin is 1.4%) [57]. Our results highlighted the importance of assessing body composition …","https://link.springer.com/article/10.1186/s12885-023-11423-y","https://scholar.google.com/scholar?q=related:thZXokrv9rYJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
35,"ER Allanson, Y Peng, A Choi, S Hayes, M Janda, ...","A systematic review and meta-analysis of sarcopenia as a prognostic factor in gynecological malignancy",2020,"International Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1048891X24012131","https://scholar.google.com/scholar?cites=18037433840595386294&as_sdt=2005&sciodt=0,5&hl=en",735,"2025-08-12 20:35:49","HTML","","","",,,,,35,7.00,6,6,5,"… Sarcopenia is a condition described as the progressive generalized loss of muscle mass and strength. While sarcopenia has been … This review interrogates the concept of sarcopenia as…","https://www.sciencedirect.com/science/article/pii/S1048891X24012131","https://scholar.google.com/scholar?q=related:tj9M-ILWUfoJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
35,"CS Lee, DD Won, SN Oh, YS Lee, IK Lee, ...","Prognostic role of pre-sarcopenia and body composition with long-term outcomes in obstructive colorectal cancer: a retrospective cohort study",2020,"World Journal of …","Springer","https://link.springer.com/article/10.1186/s12957-020-02006-3","https://scholar.google.com/scholar?cites=15453206103170423350&as_sdt=2005&sciodt=0,5&hl=en",819,"2025-08-12 20:35:49","HTML","10.1186/s12957-020-02006-3","","",,,,,35,7.00,6,6,5,"… cutoff value for this study, we analyzed the association between body composition factors and pre-sarcopenia in four different studies that included an Asian study population (46.4, …","https://link.springer.com/article/10.1186/s12957-020-02006-3","https://scholar.google.com/scholar?q=related:NhpfhBPRdNYJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
35,"E Bieliuniene, J Brøndum Frøkjær, A Pockevicius, ...","CT-and MRI-based assessment of body composition and pancreatic fibrosis reveals high incidence of clinically significant metabolic changes that affect the …",2019,"Medicina","mdpi.com","https://www.mdpi.com/1648-9144/55/10/649","https://scholar.google.com/scholar?cites=9986340587700211941&as_sdt=2005&sciodt=0,5&hl=en",850,"2025-08-12 20:35:49","HTML","","","",,,,,35,5.83,9,4,6,"… to correlate radiological features with body composition (sarcopenia and loss of bone mass) … and CT for body composition opens up new possibilities for the diagnosis and management …","https://www.mdpi.com/1648-9144/55/10/649","https://scholar.google.com/scholar?q=related:5dDvx9qblooJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
35,"S Onishi, M Tajika, T Tanaka, K Yamada, T Abe, ...","Prognostic impact of sarcopenic obesity after neoadjuvant chemotherapy followed by surgery in elderly patients with esophageal squamous cell carcinoma",2020,"Journal of Clinical …","mdpi.com","https://www.mdpi.com/2077-0383/9/9/2974","https://scholar.google.com/scholar?cites=16481741597271006396&as_sdt=2005&sciodt=0,5&hl=en",857,"2025-08-12 20:35:49","HTML","","","",,,,,35,7.00,6,6,5,"… The final diagnosis and treatment was … body composition abnormalities using CT before NAC in patients with ESCC, and we revealed that sarcopenic obesity, but not sarcopenia, is an …","https://www.mdpi.com/2077-0383/9/9/2974","https://scholar.google.com/scholar?q=related:vBweoajouuQJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
35,"C Neuzillet, A Anota, AM Foucaut, ...","Nutrition and physical activity: French intergroup clinical practice guidelines for diagnosis, treatment and follow-up (SNFGE, FFCD, GERCOR, UNICANCER, SFCD …",2021,"BMJ Supportive & …","spcare.bmj.com","https://spcare.bmj.com/content/bmjspcare/early/2020/11/10/bmjspcare-2020-002751.full.pdf","https://scholar.google.com/scholar?cites=1324131288011032397&as_sdt=2005&sciodt=0,5&hl=en",893,"2025-08-12 20:35:49","","","","",,,,,35,8.75,9,4,4,"… Sarcopenia was initially a geriatric concept to describe the age- related loss of strength and … concept of secondary sarcopenia.It can be diagnosed by body composition analysis using X- …","https://hal.science/hal-03038521/document","https://scholar.google.com/scholar?q=related:TcfgEWRCYBIJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
34,"M Murawiak, R Krzymińska-Siemaszko, ...","Sarcopenia, obesity, sarcopenic obesity and risk of poor nutritional status in Polish community-dwelling older people aged 60 years and over",2022,"Nutrients","mdpi.com","https://www.mdpi.com/2072-6643/14/14/2889","https://scholar.google.com/scholar?cites=3597304220114625411&as_sdt=2005&sciodt=0,5&hl=en",264,"2025-08-12 20:35:49","HTML","","","",,,,,34,11.33,11,3,3,"… In order to classify participants to particular body composition phenotypes, we completed … the diagnosis of sarcopenia. Physical capacity was used to assess the severity of sarcopenia. …","https://www.mdpi.com/2072-6643/14/14/2889","https://scholar.google.com/scholar?q=related:gyPy_CAx7DEJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
34,"T Sasaki","Sarcopenia, frailty circle and treatment with sodium–glucose cotransporter 2 inhibitors",2018,"Journal of diabetes investigation","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC6400153/","https://scholar.google.com/scholar?cites=13678622835309076790&as_sdt=2005&sciodt=0,5&hl=en",472,"2025-08-12 20:35:49","HTML","","","",,,,,34,4.86,34,1,7,"… body composition of an average Asian person is apparently different from that of a European person; hence, the diagnostic criteria of sarcopenia … Working Group on Sarcopenia in Older …","https://pmc.ncbi.nlm.nih.gov/articles/PMC6400153/","https://scholar.google.com/scholar?q=related:NuEkC_861L0J:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
34,"F Brzeszczynski, J Brzeszczynska, ...","The effect of sarcopenia on outcomes following orthopaedic surgery: a systematic review",2022,"The bone &joint …","boneandjoint.org.uk","https://boneandjoint.org.uk/article/10.1302/0301-620X.104B3.BJJ-2021-1052.R1","https://scholar.google.com/scholar?cites=17911236204373978533&as_sdt=2005&sciodt=0,5&hl=en",566,"2025-08-12 20:35:49","HTML","10.1302/0301-620X.104B3.BJJ-2021-1052.R1","","",,,,,34,11.33,11,3,3,"… parameters for the diagnosis of sarcopenia in the studies. Sarcopenia was associated with … research, an accurate and frequently used landmark for the study of body composition is L3, …","https://boneandjoint.org.uk/article/10.1302/0301-620X.104B3.BJJ-2021-1052.R1","https://scholar.google.com/scholar?q=related:pa3TGW5-kfgJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
34,"RK Oh, HM Ko, JE Lee, KH Lee, ...","Clinical impact of sarcopenia in patients with colon cancer undergoing laparoscopic surgery",2020,"Annals of Surgical …","synapse.koreamed.org","https://synapse.koreamed.org/articles/1149405","https://scholar.google.com/scholar?cites=2322070843339946760&as_sdt=2005&sciodt=0,5&hl=en",774,"2025-08-12 20:35:49","HTML","","","",,,,,34,6.80,7,5,5,"… 'body composition and allows for identification of sarcopenia … of patients at the time of diagnosis is an important factor for short-… functional recovery may not be influenced by sarcopenia. …","https://synapse.koreamed.org/articles/1149405","https://scholar.google.com/scholar?q=related:CLuRECGnOSAJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
34,"S Kusaka, T Takahashi, Y Hiyama, ...","Large calf circumference indicates non-sarcopenia despite body mass",2017,"Journal of physical …","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/jpts/29/11/29_jpts-2017-382/_article/-char/ja/","https://scholar.google.com/scholar?cites=15255453357241706831&as_sdt=2005&sciodt=0,5&hl=en",792,"2025-08-12 20:35:49","","","","",,,,,34,4.25,9,4,8,"… of sarcopenia were calculated based on the obtained cut off values of calf circumference and the diagnosis of sarcopenia in … analysis was performed using a body composition analysis …","https://www.jstage.jst.go.jp/article/jpts/29/11/29_jpts-2017-382/_pdf","https://scholar.google.com/scholar?q=related:T6nuZQBCttMJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
34,"LP Lustosa, PP Batista, DS Pereira, ...","Comparison between parameters of muscle performance and inflammatory biomarkers of non-sarcopenic and sarcopenic elderly women",2017,"… Interventions in Aging","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.2147/CIA.S139579","https://scholar.google.com/scholar?cites=9272056990017172793&as_sdt=2005&sciodt=0,5&hl=en",948,"2025-08-12 20:35:49","","10.2147/CIA.S139579","","",,,,,34,4.25,9,4,8,"… The diagnosis of sarcopenia included measurements of body composition (by densitometry … algorithm adopted in this study for the diagnosis of sarcopenia (EWGSOP), only the skeletal …","https://www.tandfonline.com/doi/pdf/10.2147/CIA.S139579","https://scholar.google.com/scholar?q=related:ObUm-7T2rIAJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
34,"T Okubo, M Atsukawa, A Tsubota, ...","Relationship between serum vitamin D level and sarcopenia in chronic liver disease",2020,"Hepatology …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/hepr.13485","https://scholar.google.com/scholar?cites=16239379172666002938&as_sdt=2005&sciodt=0,5&hl=en",976,"2025-08-12 20:35:49","","10.1111/hepr.13485","","",,,,,34,6.80,9,4,5,"… Independent factors significantly associated with sarcopenia were determined using multiple logistic regression analysis. The sarcopenia diagnosis was based on the sarcopenia …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/hepr.13485","https://scholar.google.com/scholar?q=related:-k2iT1HdXeEJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
33,"T Yasuda","… , body composition, and somatotype characteristics of Japanese young women: Implications for normal-weight obesity syndrome and sarcopenia diagnosis …",2019,"Interventional Medicine and Applied Science","akjournals.com","https://akjournals.com/view/journals/1646/11/2/article-p117.xml","https://scholar.google.com/scholar?cites=14789543261463313797&as_sdt=2005&sciodt=0,5&hl=en",73,"2025-08-12 20:35:49","HTML","","","",,,,,33,5.50,33,1,6,"… There were no subjects below the sarcopenia diagnosis criteria in usual gait speed, but not … Anthropometry and sarcopenia diagnosis assessments were significantly higher in normal-…","https://akjournals.com/view/journals/1646/11/2/article-p117.xml","https://scholar.google.com/scholar?q=related:hf3K6TwDP80J:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
33,"S Islam, F Kanavati, Z Arain, OF Da Costa, W Crum, ...","Fully automated deep-learning section-based muscle segmentation from CT images for sarcopenia assessment",2022,"Clinical Radiology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0009926022000447","https://scholar.google.com/scholar?cites=17043681440741182985&as_sdt=2005&sciodt=0,5&hl=en",81,"2025-08-12 20:35:49","HTML","","","",,,,,33,11.00,6,6,3,"… The objective of the present study was to develop an efficient and generalisable deep-learning method based on fully convolutional neural networks (FCNN) to detect the L3 section …","https://www.sciencedirect.com/science/article/pii/S0009926022000447","https://scholar.google.com/scholar?q=related:Cc5LFPhRh-wJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
33,"U Oflazoglu, A Alacacioglu, U Varol, ...","Prevalence and related factors of sarcopenia in newly diagnosed cancer patients",2020,"Supportive Care in …","Springer","https://link.springer.com/article/10.1007/s00520-019-04880-4","https://scholar.google.com/scholar?cites=12276701054122318256&as_sdt=2005&sciodt=0,5&hl=en",317,"2025-08-12 20:35:49","","10.1007/s00520-019-04880-4","","",,,,,33,6.60,8,4,5,"… with cancer, the sarcopenia prevalence was between 11 and 74… body composition measurement and sarcopenia diagnosis … using diagnostic abdominal CT scans to identify …","https://search.proquest.com/openview/1ce440861182d13d85395483ee2e9ed1/1?pq-origsite=gscholar&cbl=326297","https://scholar.google.com/scholar?q=related:sNmfYJCaX6oJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
33,"D Morlino, M Marra, I Cioffi, L Santarpia, P De Placido, ...","Prevalence of sarcopenia in women with breast cancer",2022,"Nutrients","mdpi.com","https://www.mdpi.com/2072-6643/14/9/1839","https://scholar.google.com/scholar?cites=6805079521325492928&as_sdt=2005&sciodt=0,5&hl=en",384,"2025-08-12 20:35:49","HTML","","","",,,,,33,11.00,6,6,3,"… of sarcopenia in patients with BC, our findings suggest the usefulness of body composition … revised consensus on the definition and diagnosis of sarcopenia, by focusing on low muscle …","https://www.mdpi.com/2072-6643/14/9/1839","https://scholar.google.com/scholar?q=related:wCrkEMV_cF4J:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
